Junee Multi Purpose Service,Hospital,NSW,2014–15,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2015–16,Resuscitation,5,
Junee Multi Purpose Service,Hospital,NSW,2016–17,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2017–18,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2018–19,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2019–20,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2020–21,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2021–22,Resuscitation,<5,
Junee Multi Purpose Service,Hospital,NSW,2013–14,Semi-Urgent,640,
Junee Multi Purpose Service,Hospital,NSW,2014–15,Semi-Urgent,698,
Junee Multi Purpose Service,Hospital,NSW,2015–16,Semi-Urgent,718,
Junee Multi Purpose Service,Hospital,NSW,2016–17,Semi-Urgent,970,
Junee Multi Purpose Service,Hospital,NSW,2017–18,Semi-Urgent,789,
Junee Multi Purpose Service,Hospital,NSW,2018–19,Semi-Urgent,"1,184",
Junee Multi Purpose Service,Hospital,NSW,2019–20,Semi-Urgent,678,
Junee Multi Purpose Service,Hospital,NSW,2020–21,Semi-Urgent,429,
Junee Multi Purpose Service,Hospital,NSW,2021–22,Semi-Urgent,417,
Junee Multi Purpose Service,Hospital,NSW,2013–14,Urgent,304,
Junee Multi Purpose Service,Hospital,NSW,2014–15,Urgent,390,
Junee Multi Purpose Service,Hospital,NSW,2015–16,Urgent,399,
Junee Multi Purpose Service,Hospital,NSW,2016–17,Urgent,424,
Junee Multi Purpose Service,Hospital,NSW,2017–18,Urgent,476,
Junee Multi Purpose Service,Hospital,NSW,2018–19,Urgent,486,
Junee Multi Purpose Service,Hospital,NSW,2019–20,Urgent,311,
Junee Multi Purpose Service,Hospital,NSW,2020–21,Urgent,306,
Junee Multi Purpose Service,Hospital,NSW,2021–22,Urgent,378,
Kempsey District Hospital,Hospital,NSW,2011–12,Emergency,"1,950",
Kempsey District Hospital,Hospital,NSW,2012–13,Emergency,"2,108",
Kempsey District Hospital,Hospital,NSW,2013–14,Emergency,"2,355",
Kempsey District Hospital,Hospital,NSW,2014–15,Emergency,"2,259",
Kempsey District Hospital,Hospital,NSW,2015–16,Emergency,"2,578",
Kempsey District Hospital,Hospital,NSW,2016–17,Emergency,"3,138",
Kempsey District Hospital,Hospital,NSW,2017–18,Emergency,"3,308",
Kempsey District Hospital,Hospital,NSW,2018–19,Emergency,"3,368",
Kempsey District Hospital,Hospital,NSW,2019–20,Emergency,"2,816",
Kempsey District Hospital,Hospital,NSW,2020–21,Emergency,"2,858",
Kempsey District Hospital,Hospital,NSW,2021–22,Emergency,"2,838",
Kempsey District Hospital,Hospital,NSW,2011–12,Non-Urgent,"2,275",
Kempsey District Hospital,Hospital,NSW,2012–13,Non-Urgent,"2,182",
Kempsey District Hospital,Hospital,NSW,2013–14,Non-Urgent,"2,068",
Kempsey District Hospital,Hospital,NSW,2014–15,Non-Urgent,"3,057",
Kempsey District Hospital,Hospital,NSW,2015–16,Non-Urgent,"3,230",
Kempsey District Hospital,Hospital,NSW,2016–17,Non-Urgent,"3,037",
Kempsey District Hospital,Hospital,NSW,2017–18,Non-Urgent,"2,666",
Kempsey District Hospital,Hospital,NSW,2018–19,Non-Urgent,"3,029",
Kempsey District Hospital,Hospital,NSW,2019–20,Non-Urgent,"2,870",
Kempsey District Hospital,Hospital,NSW,2020–21,Non-Urgent,"2,847",
Kempsey District Hospital,Hospital,NSW,2021–22,Non-Urgent,"3,302",
Kempsey District Hospital,Hospital,NSW,2011–12,Resuscitation,78,
Kempsey District Hospital,Hospital,NSW,2012–13,Resuscitation,79,
Kempsey District Hospital,Hospital,NSW,2013–14,Resuscitation,112,
Kempsey District Hospital,Hospital,NSW,2014–15,Resuscitation,109,
Kempsey District Hospital,Hospital,NSW,2015–16,Resuscitation,93,
Kempsey District Hospital,Hospital,NSW,2016–17,Resuscitation,91,
Kempsey District Hospital,Hospital,NSW,2017–18,Resuscitation,100,
Kempsey District Hospital,Hospital,NSW,2018–19,Resuscitation,62,
Kempsey District Hospital,Hospital,NSW,2019–20,Resuscitation,76,
Kempsey District Hospital,Hospital,NSW,2020–21,Resuscitation,84,
Kempsey District Hospital,Hospital,NSW,2021–22,Resuscitation,83,
Kempsey District Hospital,Hospital,NSW,2011–12,Semi-Urgent,"8,861",
Kempsey District Hospital,Hospital,NSW,2012–13,Semi-Urgent,"9,050",
Kempsey District Hospital,Hospital,NSW,2013–14,Semi-Urgent,"8,924",
Kempsey District Hospital,Hospital,NSW,2014–15,Semi-Urgent,"9,630",
Kempsey District Hospital,Hospital,NSW,2015–16,Semi-Urgent,"11,058",
Kempsey District Hospital,Hospital,NSW,2016–17,Semi-Urgent,"11,954",
Kempsey District Hospital,Hospital,NSW,2017–18,Semi-Urgent,"13,889",
Kempsey District Hospital,Hospital,NSW,2018–19,Semi-Urgent,"13,363",
Kempsey District Hospital,Hospital,NSW,2019–20,Semi-Urgent,"13,425",
Kempsey District Hospital,Hospital,NSW,2020–21,Semi-Urgent,"14,168",
Kempsey District Hospital,Hospital,NSW,2021–22,Semi-Urgent,"12,444",
Kempsey District Hospital,Hospital,NSW,2011–12,Urgent,"8,271",
Kempsey District Hospital,Hospital,NSW,2012–13,Urgent,"8,115",
Kempsey District Hospital,Hospital,NSW,2013–14,Urgent,"7,769",
Kempsey District Hospital,Hospital,NSW,2014–15,Urgent,"8,315",
Kempsey District Hospital,Hospital,NSW,2015–16,Urgent,"8,549",
Kempsey District Hospital,Hospital,NSW,2016–17,Urgent,"9,106",
Kempsey District Hospital,Hospital,NSW,2017–18,Urgent,"9,509",
Kempsey District Hospital,Hospital,NSW,2018–19,Urgent,"9,408",
Kempsey District Hospital,Hospital,NSW,2019–20,Urgent,"9,308",
Kempsey District Hospital,Hospital,NSW,2020–21,Urgent,"8,701",
Kempsey District Hospital,Hospital,NSW,2021–22,Urgent,"8,090",
Kurri Kurri Hospital,Hospital,NSW,2011–12,Emergency,220,
Kurri Kurri Hospital,Hospital,NSW,2012–13,Emergency,237,
Kurri Kurri Hospital,Hospital,NSW,2013–14,Emergency,419,
Kurri Kurri Hospital,Hospital,NSW,2014–15,Emergency,411,
Kurri Kurri Hospital,Hospital,NSW,2015–16,Emergency,336,
Kurri Kurri Hospital,Hospital,NSW,2016–17,Emergency,325,
Kurri Kurri Hospital,Hospital,NSW,2017–18,Emergency,276,
Kurri Kurri Hospital,Hospital,NSW,2018–19,Emergency,228,
Kurri Kurri Hospital,Hospital,NSW,2019–20,Emergency,230,
Kurri Kurri Hospital,Hospital,NSW,2020–21,Emergency,134,
Kurri Kurri Hospital,Hospital,NSW,2021–22,Emergency,138,
Kurri Kurri Hospital,Hospital,NSW,2011–12,Non-Urgent,"1,336",
Kurri Kurri Hospital,Hospital,NSW,2012–13,Non-Urgent,"1,498",
Kurri Kurri Hospital,Hospital,NSW,2013–14,Non-Urgent,"1,186",
Kurri Kurri Hospital,Hospital,NSW,2014–15,Non-Urgent,"1,323",
Kurri Kurri Hospital,Hospital,NSW,2015–16,Non-Urgent,907,
Kurri Kurri Hospital,Hospital,NSW,2016–17,Non-Urgent,638,
Kurri Kurri Hospital,Hospital,NSW,2017–18,Non-Urgent,974,
Kurri Kurri Hospital,Hospital,NSW,2018–19,Non-Urgent,"1,053",
Kurri Kurri Hospital,Hospital,NSW,2019–20,Non-Urgent,810,
Kurri Kurri Hospital,Hospital,NSW,2020–21,Non-Urgent,687,
Kurri Kurri Hospital,Hospital,NSW,2021–22,Non-Urgent,705,
Kurri Kurri Hospital,Hospital,NSW,2011–12,Resuscitation,8,
Kurri Kurri Hospital,Hospital,NSW,2012–13,Resuscitation,6,
Kurri Kurri Hospital,Hospital,NSW,2013–14,Resuscitation,7,
Kurri Kurri Hospital,Hospital,NSW,2014–15,Resuscitation,14,
Kurri Kurri Hospital,Hospital,NSW,2015–16,Resuscitation,8,
Kurri Kurri Hospital,Hospital,NSW,2016–17,Resuscitation,6,
Kurri Kurri Hospital,Hospital,NSW,2017–18,Resuscitation,<5,
Kurri Kurri Hospital,Hospital,NSW,2018–19,Resuscitation,<5,
Kurri Kurri Hospital,Hospital,NSW,2019–20,Resuscitation,<5,
Kurri Kurri Hospital,Hospital,NSW,2020–21,Resuscitation,<5,
Kurri Kurri Hospital,Hospital,NSW,2021–22,Resuscitation,0,
Kurri Kurri Hospital,Hospital,NSW,2011–12,Semi-Urgent,"4,958",
Kurri Kurri Hospital,Hospital,NSW,2012–13,Semi-Urgent,"4,224",
Kurri Kurri Hospital,Hospital,NSW,2013–14,Semi-Urgent,"4,130",
Kurri Kurri Hospital,Hospital,NSW,2014–15,Semi-Urgent,"3,454",
Kurri Kurri Hospital,Hospital,NSW,2015–16,Semi-Urgent,"2,526",
Kurri Kurri Hospital,Hospital,NSW,2016–17,Semi-Urgent,"1,844",
Kurri Kurri Hospital,Hospital,NSW,2017–18,Semi-Urgent,"2,013",
Kurri Kurri Hospital,Hospital,NSW,2018–19,Semi-Urgent,"1,713",
Kurri Kurri Hospital,Hospital,NSW,2019–20,Semi-Urgent,"1,311",
Kurri Kurri Hospital,Hospital,NSW,2020–21,Semi-Urgent,"1,085",
Kurri Kurri Hospital,Hospital,NSW,2021–22,Semi-Urgent,996,
Kurri Kurri Hospital,Hospital,NSW,2011–12,Urgent,"1,330",
Kurri Kurri Hospital,Hospital,NSW,2012–13,Urgent,"1,040",
Kurri Kurri Hospital,Hospital,NSW,2013–14,Urgent,"1,444",
Kurri Kurri Hospital,Hospital,NSW,2014–15,Urgent,"1,114",
Kurri Kurri Hospital,Hospital,NSW,2015–16,Urgent,"1,216",
Kurri Kurri Hospital,Hospital,NSW,2016–17,Urgent,"1,026",
Kurri Kurri Hospital,Hospital,NSW,2017–18,Urgent,712,
Kurri Kurri Hospital,Hospital,NSW,2018–19,Urgent,654,
Kurri Kurri Hospital,Hospital,NSW,2019–20,Urgent,541,
Kurri Kurri Hospital,Hospital,NSW,2020–21,Urgent,363,
Kurri Kurri Hospital,Hospital,NSW,2021–22,Urgent,275,
Kyogle Multi Purpose Service,Hospital,NSW,2013–14,Emergency,234,
Kyogle Multi Purpose Service,Hospital,NSW,2014–15,Emergency,352,
Kyogle Multi Purpose Service,Hospital,NSW,2015–16,Emergency,306,
Kyogle Multi Purpose Service,Hospital,NSW,2016–17,Emergency,309,
Kyogle Multi Purpose Service,Hospital,NSW,2017–18,Emergency,305,
Kyogle Multi Purpose Service,Hospital,NSW,2018–19,Emergency,294,
Kyogle Multi Purpose Service,Hospital,NSW,2019–20,Emergency,295,
Kyogle Multi Purpose Service,Hospital,NSW,2020–21,Emergency,365,
Kyogle Multi Purpose Service,Hospital,NSW,2021–22,Emergency,391,
Kyogle Multi Purpose Service,Hospital,NSW,2013–14,Non-Urgent,"1,975",
Kyogle Multi Purpose Service,Hospital,NSW,2014–15,Non-Urgent,"1,721",
Kyogle Multi Purpose Service,Hospital,NSW,2015–16,Non-Urgent,"1,729",
Kyogle Multi Purpose Service,Hospital,NSW,2016–17,Non-Urgent,"1,812",
Kyogle Multi Purpose Service,Hospital,NSW,2017–18,Non-Urgent,"1,597",
Kyogle Multi Purpose Service,Hospital,NSW,2018–19,Non-Urgent,"1,401",
Kyogle Multi Purpose Service,Hospital,NSW,2019–20,Non-Urgent,"1,365",
Kyogle Multi Purpose Service,Hospital,NSW,2020–21,Non-Urgent,"1,719",
Kyogle Multi Purpose Service,Hospital,NSW,2021–22,Non-Urgent,"1,509",
Kyogle Multi Purpose Service,Hospital,NSW,2013–14,Resuscitation,<5,
Kyogle Multi Purpose Service,Hospital,NSW,2014–15,Resuscitation,<5,
Kyogle Multi Purpose Service,Hospital,NSW,2015–16,Resuscitation,6,
Kyogle Multi Purpose Service,Hospital,NSW,2016–17,Resuscitation,8,
Kyogle Multi Purpose Service,Hospital,NSW,2017–18,Resuscitation,5,
Kyogle Multi Purpose Service,Hospital,NSW,2018–19,Resuscitation,7,
Kyogle Multi Purpose Service,Hospital,NSW,2019–20,Resuscitation,<5,
Kyogle Multi Purpose Service,Hospital,NSW,2020–21,Resuscitation,7,
Kyogle Multi Purpose Service,Hospital,NSW,2021–22,Resuscitation,<5,
Kyogle Multi Purpose Service,Hospital,NSW,2013–14,Semi-Urgent,"2,170",
Kyogle Multi Purpose Service,Hospital,NSW,2014–15,Semi-Urgent,"2,275",
Kyogle Multi Purpose Service,Hospital,NSW,2015–16,Semi-Urgent,"2,223",
Kyogle Multi Purpose Service,Hospital,NSW,2016–17,Semi-Urgent,"2,227",
Kyogle Multi Purpose Service,Hospital,NSW,2017–18,Semi-Urgent,"2,340",
Kyogle Multi Purpose Service,Hospital,NSW,2018–19,Semi-Urgent,"2,806",
Kyogle Multi Purpose Service,Hospital,NSW,2019–20,Semi-Urgent,"2,611",
Kyogle Multi Purpose Service,Hospital,NSW,2020–21,Semi-Urgent,"2,495",
Kyogle Multi Purpose Service,Hospital,NSW,2021–22,Semi-Urgent,"2,436",
Kyogle Multi Purpose Service,Hospital,NSW,2013–14,Urgent,"1,054",
Kyogle Multi Purpose Service,Hospital,NSW,2014–15,Urgent,"1,290",
Kyogle Multi Purpose Service,Hospital,NSW,2015–16,Urgent,"1,281",
Kyogle Multi Purpose Service,Hospital,NSW,2016–17,Urgent,"1,142",
Kyogle Multi Purpose Service,Hospital,NSW,2017–18,Urgent,"1,232",
Kyogle Multi Purpose Service,Hospital,NSW,2018–19,Urgent,"1,219",
Kyogle Multi Purpose Service,Hospital,NSW,2019–20,Urgent,986,
Kyogle Multi Purpose Service,Hospital,NSW,2020–21,Urgent,"1,024",
Kyogle Multi Purpose Service,Hospital,NSW,2021–22,Urgent,954,
Lachlan Health Service - Forbes,Hospital,NSW,2013–14,Emergency,302,
Lachlan Health Service - Forbes,Hospital,NSW,2014–15,Emergency,363,
Lachlan Health Service - Forbes,Hospital,NSW,2015–16,Emergency,364,
Lachlan Health Service - Forbes,Hospital,NSW,2016–17,Emergency,319,
Lachlan Health Service - Forbes,Hospital,NSW,2017–18,Emergency,350,
Lachlan Health Service - Forbes,Hospital,NSW,2018–19,Emergency,387,
Lachlan Health Service - Forbes,Hospital,NSW,2019–20,Emergency,396,
Lachlan Health Service - Forbes,Hospital,NSW,2020–21,Emergency,509,
Lachlan Health Service - Forbes,Hospital,NSW,2021–22,Emergency,553,
Lachlan Health Service - Forbes,Hospital,NSW,2013–14,Non-Urgent,"4,749",
Lachlan Health Service - Forbes,Hospital,NSW,2014–15,Non-Urgent,"4,849",
Lachlan Health Service - Forbes,Hospital,NSW,2015–16,Non-Urgent,"5,393",
Lachlan Health Service - Forbes,Hospital,NSW,2016–17,Non-Urgent,"3,978",
Lachlan Health Service - Forbes,Hospital,NSW,2017–18,Non-Urgent,"3,012",
Lachlan Health Service - Forbes,Hospital,NSW,2018–19,Non-Urgent,"3,145",
Lachlan Health Service - Forbes,Hospital,NSW,2019–20,Non-Urgent,"3,187",
Lachlan Health Service - Forbes,Hospital,NSW,2020–21,Non-Urgent,"2,284",
Lachlan Health Service - Forbes,Hospital,NSW,2021–22,Non-Urgent,"2,002",
Lachlan Health Service - Forbes,Hospital,NSW,2013–14,Resuscitation,7,
Lachlan Health Service - Forbes,Hospital,NSW,2014–15,Resuscitation,21,
Lachlan Health Service - Forbes,Hospital,NSW,2015–16,Resuscitation,12,
Lachlan Health Service - Forbes,Hospital,NSW,2016–17,Resuscitation,19,
Lachlan Health Service - Forbes,Hospital,NSW,2017–18,Resuscitation,15,
Lachlan Health Service - Forbes,Hospital,NSW,2018–19,Resuscitation,21,
Lachlan Health Service - Forbes,Hospital,NSW,2019–20,Resuscitation,18,
Lachlan Health Service - Forbes,Hospital,NSW,2020–21,Resuscitation,25,
Lachlan Health Service - Forbes,Hospital,NSW,2021–22,Resuscitation,22,
Lachlan Health Service - Forbes,Hospital,NSW,2013–14,Semi-Urgent,"2,791",
Lachlan Health Service - Forbes,Hospital,NSW,2014–15,Semi-Urgent,"2,561",
Lachlan Health Service - Forbes,Hospital,NSW,2015–16,Semi-Urgent,"2,807",
Lachlan Health Service - Forbes,Hospital,NSW,2016–17,Semi-Urgent,"2,260",
Lachlan Health Service - Forbes,Hospital,NSW,2017–18,Semi-Urgent,"2,739",
Lachlan Health Service - Forbes,Hospital,NSW,2018–19,Semi-Urgent,"3,164",
Lachlan Health Service - Forbes,Hospital,NSW,2019–20,Semi-Urgent,"3,242",
Lachlan Health Service - Forbes,Hospital,NSW,2020–21,Semi-Urgent,"3,635",
Lachlan Health Service - Forbes,Hospital,NSW,2021–22,Semi-Urgent,"3,798",
Lachlan Health Service - Forbes,Hospital,NSW,2013–14,Urgent,"1,210",
Lachlan Health Service - Forbes,Hospital,NSW,2014–15,Urgent,"1,071",
Lachlan Health Service - Forbes,Hospital,NSW,2015–16,Urgent,"1,136",
Lachlan Health Service - Forbes,Hospital,NSW,2016–17,Urgent,"1,050",
Lachlan Health Service - Forbes,Hospital,NSW,2017–18,Urgent,"1,220",
Lachlan Health Service - Forbes,Hospital,NSW,2018–19,Urgent,"1,359",
Lachlan Health Service - Forbes,Hospital,NSW,2019–20,Urgent,"1,299",
Lachlan Health Service - Forbes,Hospital,NSW,2020–21,Urgent,"1,753",
Lachlan Health Service - Forbes,Hospital,NSW,2021–22,Urgent,"1,542",
Lachlan Health Service - Parkes,Hospital,NSW,2013–14,Emergency,681,
Lachlan Health Service - Parkes,Hospital,NSW,2014–15,Emergency,740,
Lachlan Health Service - Parkes,Hospital,NSW,2015–16,Emergency,997,
Lachlan Health Service - Parkes,Hospital,NSW,2016–17,Emergency,948,
Lachlan Health Service - Parkes,Hospital,NSW,2017–18,Emergency,903,
Lachlan Health Service - Parkes,Hospital,NSW,2018–19,Emergency,896,
Lachlan Health Service - Parkes,Hospital,NSW,2019–20,Emergency,913,
Lachlan Health Service - Parkes,Hospital,NSW,2020–21,Emergency,830,
Lachlan Health Service - Parkes,Hospital,NSW,2021–22,Emergency,986,
Lachlan Health Service - Parkes,Hospital,NSW,2013–14,Non-Urgent,"4,724",
Lachlan Health Service - Parkes,Hospital,NSW,2014–15,Non-Urgent,"3,803",
Lachlan Health Service - Parkes,Hospital,NSW,2015–16,Non-Urgent,"4,047",
Lachlan Health Service - Parkes,Hospital,NSW,2016–17,Non-Urgent,"2,898",
Lachlan Health Service - Parkes,Hospital,NSW,2017–18,Non-Urgent,"3,177",
Lachlan Health Service - Parkes,Hospital,NSW,2018–19,Non-Urgent,"2,136",
Lachlan Health Service - Parkes,Hospital,NSW,2019–20,Non-Urgent,"2,077",
Lachlan Health Service - Parkes,Hospital,NSW,2020–21,Non-Urgent,"2,652",
Lachlan Health Service - Parkes,Hospital,NSW,2021–22,Non-Urgent,"1,202",
Lachlan Health Service - Parkes,Hospital,NSW,2013–14,Resuscitation,20,
Lachlan Health Service - Parkes,Hospital,NSW,2014–15,Resuscitation,24,
Lachlan Health Service - Parkes,Hospital,NSW,2015–16,Resuscitation,38,
Lachlan Health Service - Parkes,Hospital,NSW,2016–17,Resuscitation,22,
Lachlan Health Service - Parkes,Hospital,NSW,2017–18,Resuscitation,22,
Lachlan Health Service - Parkes,Hospital,NSW,2018–19,Resuscitation,35,
Lachlan Health Service - Parkes,Hospital,NSW,2019–20,Resuscitation,25,
Lachlan Health Service - Parkes,Hospital,NSW,2020–21,Resuscitation,28,
Lachlan Health Service - Parkes,Hospital,NSW,2021–22,Resuscitation,20,
Lachlan Health Service - Parkes,Hospital,NSW,2013–14,Semi-Urgent,"4,110",
Lachlan Health Service - Parkes,Hospital,NSW,2014–15,Semi-Urgent,"4,094",
Lachlan Health Service - Parkes,Hospital,NSW,2015–16,Semi-Urgent,"4,498",
Lachlan Health Service - Parkes,Hospital,NSW,2016–17,Semi-Urgent,"4,646",
Lachlan Health Service - Parkes,Hospital,NSW,2017–18,Semi-Urgent,"4,945",
Lachlan Health Service - Parkes,Hospital,NSW,2018–19,Semi-Urgent,"4,751",
Lachlan Health Service - Parkes,Hospital,NSW,2019–20,Semi-Urgent,"4,952",
Lachlan Health Service - Parkes,Hospital,NSW,2020–21,Semi-Urgent,"5,449",
Lachlan Health Service - Parkes,Hospital,NSW,2021–22,Semi-Urgent,"5,115",
Lachlan Health Service - Parkes,Hospital,NSW,2013–14,Urgent,"1,824",
Lachlan Health Service - Parkes,Hospital,NSW,2014–15,Urgent,"1,671",
Lachlan Health Service - Parkes,Hospital,NSW,2015–16,Urgent,"1,825",
Lachlan Health Service - Parkes,Hospital,NSW,2016–17,Urgent,"1,833",
Lachlan Health Service - Parkes,Hospital,NSW,2017–18,Urgent,"1,895",
Lachlan Health Service - Parkes,Hospital,NSW,2018–19,Urgent,"2,287",
Lachlan Health Service - Parkes,Hospital,NSW,2019–20,Urgent,"2,474",
Lachlan Health Service - Parkes,Hospital,NSW,2020–21,Urgent,"2,596",
Lachlan Health Service - Parkes,Hospital,NSW,2021–22,Urgent,"2,985",
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2013–14,Emergency,82,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2014–15,Emergency,136,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2015–16,Emergency,123,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2016–17,Emergency,159,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2017–18,Emergency,136,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2018–19,Emergency,135,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2019–20,Emergency,106,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2020–21,Emergency,98,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2021–22,Emergency,148,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2013–14,Non-Urgent,646,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2014–15,Non-Urgent,791,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2015–16,Non-Urgent,767,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2016–17,Non-Urgent,638,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2017–18,Non-Urgent,778,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2018–19,Non-Urgent,718,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2019–20,Non-Urgent,802,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2020–21,Non-Urgent,699,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2021–22,Non-Urgent,865,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2013–14,Resuscitation,<5,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2014–15,Resuscitation,<5,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2015–16,Resuscitation,<5,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2016–17,Resuscitation,9,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2017–18,Resuscitation,<5,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2018–19,Resuscitation,10,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2019–20,Resuscitation,6,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2020–21,Resuscitation,<5,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2021–22,Resuscitation,6,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2013–14,Semi-Urgent,771,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2014–15,Semi-Urgent,828,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2015–16,Semi-Urgent,654,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2016–17,Semi-Urgent,524,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2017–18,Semi-Urgent,587,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2018–19,Semi-Urgent,589,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2019–20,Semi-Urgent,412,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2020–21,Semi-Urgent,551,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2021–22,Semi-Urgent,748,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2013–14,Urgent,277,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2014–15,Urgent,349,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2015–16,Urgent,421,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2016–17,Urgent,450,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2017–18,Urgent,426,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2018–19,Urgent,468,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2019–20,Urgent,447,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2020–21,Urgent,356,
Lake Cargelligo Multi Purpose Service,Hospital,NSW,2021–22,Urgent,439,
Leeton Hospital,Hospital,NSW,2013–14,Emergency,315,
Leeton Hospital,Hospital,NSW,2014–15,Emergency,426,
Leeton Hospital,Hospital,NSW,2015–16,Emergency,407,
Leeton Hospital,Hospital,NSW,2016–17,Emergency,546,
Leeton Hospital,Hospital,NSW,2017–18,Emergency,630,
Leeton Hospital,Hospital,NSW,2018–19,Emergency,545,
Leeton Hospital,Hospital,NSW,2019–20,Emergency,488,
Leeton Hospital,Hospital,NSW,2020–21,Emergency,575,
Leeton Hospital,Hospital,NSW,2021–22,Emergency,576,
Leeton Hospital,Hospital,NSW,2013–14,Non-Urgent,"2,896",
Leeton Hospital,Hospital,NSW,2014–15,Non-Urgent,"2,433",
Leeton Hospital,Hospital,NSW,2015–16,Non-Urgent,"2,160",
Leeton Hospital,Hospital,NSW,2016–17,Non-Urgent,"2,268",
Leeton Hospital,Hospital,NSW,2017–18,Non-Urgent,"1,568",
Leeton Hospital,Hospital,NSW,2018–19,Non-Urgent,"2,504",
Leeton Hospital,Hospital,NSW,2019–20,Non-Urgent,"1,908",
Leeton Hospital,Hospital,NSW,2020–21,Non-Urgent,"1,459",
Leeton Hospital,Hospital,NSW,2021–22,Non-Urgent,"1,647",
Leeton Hospital,Hospital,NSW,2013–14,Resuscitation,20,
Leeton Hospital,Hospital,NSW,2014–15,Resuscitation,18,
Leeton Hospital,Hospital,NSW,2015–16,Resuscitation,14,
Leeton Hospital,Hospital,NSW,2016–17,Resuscitation,29,
Leeton Hospital,Hospital,NSW,2017–18,Resuscitation,29,
Leeton Hospital,Hospital,NSW,2018–19,Resuscitation,15,
Leeton Hospital,Hospital,NSW,2019–20,Resuscitation,13,
Leeton Hospital,Hospital,NSW,2020–21,Resuscitation,17,
Leeton Hospital,Hospital,NSW,2021–22,Resuscitation,17,
Leeton Hospital,Hospital,NSW,2013–14,Semi-Urgent,"2,144",
Leeton Hospital,Hospital,NSW,2014–15,Semi-Urgent,"2,100",
Leeton Hospital,Hospital,NSW,2015–16,Semi-Urgent,"2,812",
Leeton Hospital,Hospital,NSW,2016–17,Semi-Urgent,"2,354",
Leeton Hospital,Hospital,NSW,2017–18,Semi-Urgent,"1,885",
Leeton Hospital,Hospital,NSW,2018–19,Semi-Urgent,"2,526",
Leeton Hospital,Hospital,NSW,2019–20,Semi-Urgent,"2,879",
Leeton Hospital,Hospital,NSW,2020–21,Semi-Urgent,"2,628",
Leeton Hospital,Hospital,NSW,2021–22,Semi-Urgent,"2,212",
Leeton Hospital,Hospital,NSW,2013–14,Urgent,978,
Leeton Hospital,Hospital,NSW,2014–15,Urgent,"1,196",
Leeton Hospital,Hospital,NSW,2015–16,Urgent,"1,378",
Leeton Hospital,Hospital,NSW,2016–17,Urgent,"2,451",
Leeton Hospital,Hospital,NSW,2017–18,Urgent,"3,095",
Leeton Hospital,Hospital,NSW,2018–19,Urgent,"2,176",
